ZSZ	2016-12	Nutzungsdauer	0:03:04
ZSZ	2016-12	Visits	152938
ZSZ	2016-12	Visits/UCs	2.2
ZSZ	2017-01	CH PIs	80-84%
ZSZ	2017-01	CH Visits	80-84%
ZSZ	2017-01	PI/Visits	2.6
ZSZ	2017-01	Page Impressions	416640
ZSZ	2017-01	Unique Clients	74000
ZSZ	2017-01	Nutzungsdauer	0:02:50
ZSZ	2017-01	Visits	163349
ZSZ	2017-01	Visits/UCs	2.2
ZSZ	2017-02	CH PIs	85-89%
ZSZ	2017-02	CH Visits	80-84%
ZSZ	2017-02	PI/Visits	2.6
ZSZ	2017-02	Page Impressions	409613
ZSZ	2017-02	Unique Clients	74000
ZSZ	2017-02	Nutzungsdauer	0:03:00
ZSZ	2017-02	Visits	159689
ZSZ	2017-02	Visits/UCs	2.2
ZSZ	2017-03	CH PIs	85-89%
ZSZ	2017-03	CH Visits	85-89%
ZSZ	2017-03	PI/Visits	2.8
ZSZ	2017-03	Page Impressions	481617
ZSZ	2017-03	Unique Clients	79000
ZSZ	2017-03	Nutzungsdauer	0:02:54
ZSZ	2017-03	Visits	171614
ZSZ	2017-03	Visits/UCs	2.2
ZSZ	2017-04	CH PIs	85-89%
ZSZ	2017-04	CH Visits	85-89%
ZSZ	2017-04	PI/Visits	3.5
ZSZ	2017-04	Page Impressions	635727
ZSZ	2017-04	Unique Clients	75000
ZSZ	2017-04	Nutzungsdauer	0:03:27
ZSZ	2017-04	Visits	181665
ZSZ	2017-04	Visits/UCs	2.4
ZSZ	2017-05	CH PIs	85-89%
ZSZ	2017-05	CH Visits	85-89%
ZSZ	2017-05	PI/Visits	3.5
ZSZ	2017-05	Page Impressions	738339
ZSZ	2017-05	Unique Clients	87000
ZSZ	2017-05	Nutzungsdauer	0:03:06
ZSZ	2017-05	Visits	212162
ZSZ	2017-05	Visits/UCs	2.4
ZSZ	2017-06	CH PIs	85-89%
ZSZ	2017-06	CH Visits	85-89%
ZSZ	2017-06	PI/Visits	3.1
ZSZ	2017-06	Page Impressions	557920
ZSZ	2017-06	Unique Clients	72000
ZSZ	2017-06	Nutzungsdauer	0:03:21
ZSZ	2017-06	Visits	182472
ZSZ	2017-06	Visits/UCs	2.5
ZSZ	2017-07	CH PIs	85-89%
ZSZ	2017-07	CH Visits	85-89%
ZSZ	2017-07	PI/Visits	3.3
ZSZ	2017-07	Page Impressions	630169
ZSZ	2017-07	Unique Clients	80000
ZSZ	2017-07	Nutzungsdauer	0:03:17
ZSZ	2017-07	Visits	192201
ZSZ	2017-07	Visits/UCs	2.4
ZSZ	2017-08	CH PIs	85-89%
ZSZ	2017-08	CH Visits	85-89%
ZSZ	2017-08	PI/Visits	3.3
ZSZ	2017-08	Page Impressions	646298
ZSZ	2017-08	Unique Clients	86000
ZSZ	2017-08	Nutzungsdauer	0:03:10
ZSZ	2017-08	Visits	197886
ZSZ	2017-08	Visits/UCs	2.3
ZSZ	2017-09	CH PIs	85-89%
ZSZ	2017-09	CH Visits	85-89%
ZSZ	2017-09	PI/Visits	3.3
ZSZ	2017-09	Page Impressions	610963
ZSZ	2017-09	Unique Clients	78000
ZSZ	2017-09	Nutzungsdauer	0:03:16
ZSZ	2017-09	Visits	185593
ZSZ	2017-09	Visits/UCs	2.4
ZSZ	2017-10	CH PIs	85-89%
ZSZ	2017-10	CH Visits	85-89%
ZSZ	2017-10	PI/Visits	3.1
ZSZ	2017-10	Page Impressions	567789
ZSZ	2017-10	Unique Clients	77000
ZSZ	2017-10	Nutzungsdauer	0:03:12
ZSZ	2017-10	Visits	184666
ZSZ	2017-10	Visits/UCs	2.4
Zuonline	2016-10	CH PIs	80-84%
Zuonline	2016-10	CH Visits	75-79%
Zuonline	2016-10	PI/Visits	2.2
Zuonline	2016-10	Page Impressions	222607
Zuonline	2016-10	Unique Clients	53000
Zuonline	2016-10	Nutzungsdauer	0:02:35
Zuonline	2016-10	Visits	101586
Zuonline	2016-10	Visits/UCs	1.9
Zuonline	2016-11	CH PIs	80-84%
Zuonline	2016-11	CH Visits	75-79%
Zuonline	2016-11	PI/Visits	2.3
Zuonline	2016-11	Page Impressions	267514
Zuonline	2016-11	Unique Clients	59000
Zuonline	2016-11	Nutzungsdauer	0:02:27
Zuonline	2016-11	Visits	114700
Zuonline	2016-11	Visits/UCs	1.9
Zuonline	2016-12	CH PIs	80-84%
Zuonline	2016-12	CH Visits	75-79%
Zuonline	2016-12	PI/Visits	2.4
Zuonline	2016-12	Page Impressions	231222
Zuonline	2016-12	Unique Clients	47000
Zuonline	2016-12	Nutzungsdauer	0:02:22
Zuonline	2016-12	Visits	96613
Zuonline	2016-12	Visits/UCs	2.1
Zuonline	2017-01	CH PIs	80-84%
Zuonline	2017-01	CH Visits	80-84%
Zuonline	2017-01	PI/Visits	2.2
Zuonline	2017-01	Page Impressions	246443
Zuonline	2017-01	Unique Clients	58000
Zuonline	2017-01	Nutzungsdauer	0:02:26
Zuonline	2017-01	Visits	112385
Zuonline	2017-01	Visits/UCs	1.9
Zuonline	2017-02	CH PIs	80-84%
Zuonline	2017-02	CH Visits	80-84%
Zuonline	2017-02	PI/Visits	2.4
Zuonline	2017-02	Page Impressions	224502
Zuonline	2017-02	Unique Clients	48000
Zuonline	2017-02	Nutzungsdauer	0:02:26
Zuonline	2017-02	Visits	93684
Zuonline	2017-02	Visits/UCs	2.0
Zuonline	2017-03	CH PIs	85-89%
Zuonline	2017-03	CH Visits	80-84%
Zuonline	2017-03	PI/Visits	2.3
Zuonline	2017-03	Page Impressions	231513
Zuonline	2017-03	Unique Clients	51000
Zuonline	2017-03	Nutzungsdauer	0:02:28
Zuonline	2017-03	Visits	99621
Zuonline	2017-03	Visits/UCs	2.0
Zuonline	2017-04	CH PIs	85-89%
Zuonline	2017-04	CH Visits	80-84%
Zuonline	2017-04	PI/Visits	3.2
Zuonline	2017-04	Page Impressions	350844
Zuonline	2017-04	Unique Clients	53000
Zuonline	2017-04	Nutzungsdauer	0:02:42
Zuonline	2017-04	Visits	108296
Zuonline	2017-04	Visits/UCs	2.0
Zuonline	2017-05	CH PIs	85-89%
Zuonline	2017-05	CH Visits	85-89%
Zuonline	2017-05	PI/Visits	2.9
Zuonline	2017-05	Page Impressions	306679
Zuonline	2017-05	Unique Clients	50000
Zuonline	2017-05	Nutzungsdauer	0:02:41
Zuonline	2017-05	Visits	106677
Zuonline	2017-05	Visits/UCs	2.1
Zuonline	2017-06	CH PIs	85-89%
Zuonline	2017-06	CH Visits	80-84%
Zuonline	2017-06	PI/Visits	3.0
Zuonline	2017-06	Page Impressions	306237
Zuonline	2017-06	Unique Clients	48000
Zuonline	2017-06	Nutzungsdauer	0:02:50
Zuonline	2017-06	Visits	103759
Zuonline	2017-06	Visits/UCs	2.2
Zuonline	2017-07	CH PIs	85-89%
Zuonline	2017-07	CH Visits	85-89%
Zuonline	2017-07	PI/Visits	3.1
Zuonline	2017-07	Page Impressions	319641
Zuonline	2017-07	Unique Clients	47000
Zuonline	2017-07	Nutzungsdauer	0:02:49
Zuonline	2017-07	Visits	102137
Zuonline	2017-07	Visits/UCs	2.2
Zuonline	2017-08	CH PIs	85-89%
Zuonline	2017-08	CH Visits	85-89%
Zuonline	2017-08	PI/Visits	3.2
Zuonline	2017-08	Page Impressions	320230
Zuonline	2017-08	Unique Clients	48000
Zuonline	2017-08	Nutzungsdauer	0:02:44
Zuonline	2017-08	Visits	101543
Zuonline	2017-08	Visits/UCs	2.1
Zuonline	2017-09	CH PIs	85-89%
Zuonline	2017-09	CH Visits	85-89%
Zuonline	2017-09	PI/Visits	3.0
Zuonline	2017-09	Page Impressions	315627
Zuonline	2017-09	Unique Clients	52000
Zuonline	2017-09	Nutzungsdauer	0:02:51
Zuonline	2017-09	Visits	106934
Zuonline	2017-09	Visits/UCs	2.1
Zuonline	2017-10	CH PIs	85-89%
Zuonline	2017-10	CH Visits	85-89%
Zuonline	2017-10	PI/Visits	2.8
Zuonline	2017-10	Page Impressions	287629
Zuonline	2017-10	Unique Clients	48000
Zuonline	2017-10	Nutzungsdauer	0:02:53
Zuonline	2017-10	Visits	103185
Zuonline	2017-10	Visits/UCs	2.1
